Date,Open,High,Low,Close,Volume,trend
03/06/2012,601.5,610.650024,594.5,601,1717722,bearish
03/07/2012,597.5,603,593.275024,596.424988,1945666,bearish
03/09/2012,613.5,613.5,601.474976,604.275024,2225758,bearish
03/12/2012,607.950012,609.424988,591.599976,594.525024,2240278,bearish
03/13/2012,595,607.474976,595,598.5,2492464,bullish
03/14/2012,605.049988,607,575.5,577.275024,8065314,bearish
03/15/2012,579.5,585.474976,572.5,581.849976,4284236,bullish
03/16/2012,584.974976,590,579,584.775024,2054724,bearish
03/19/2012,584.775024,584.775024,555.900024,561,5132864,bearish
03/20/2012,564.5,572.5,560,567.424988,3683204,bullish
03/21/2012,568.474976,589.900024,568.275024,587.875,4553242,bullish
03/22/2012,587.349976,594.849976,580,583.875,3421694,bearish
03/23/2012,587.5,595.950012,582.400024,592.325012,3158436,bullish
03/26/2012,588.5,592.5,577,580.799988,3053384,bearish
03/27/2012,586.5,589.825012,575.974976,587.375,1588246,bullish
03/28/2012,587,587.325012,577.224976,582.549988,2051096,bearish
03/29/2012,575.5,582,566.200012,570.599976,2681214,bearish
03/30/2012,572.75,587.875,572.75,584.400024,2543342,bullish
04/02/2012,585,599.5,585,597.125,2326988,bullish
04/03/2012,600.099976,603.674988,587.650024,589,2269154,bearish
04/04/2012,584.5,594.900024,583.5,589.224976,2165054,bullish
04/09/2012,585,594,579.125,582.049988,1576628,bearish
04/10/2012,583.150024,587.825012,576.125,578.099976,1532992,bearish
04/11/2012,574.849976,577.5,567.599976,569.049988,1781586,bearish
04/12/2012,570.125,574,564.549988,565.825012,2114686,bearish
04/13/2012,545.674988,552.349976,530.625,534.174988,8994680,bearish
04/16/2012,532.625,537.150024,526.650024,534.875,5016110,bullish
04/17/2012,542.5,547.474976,536.900024,545.424988,2473664,bullish
04/18/2012,550,557.349976,546.924988,548.775024,2882264,bearish
04/19/2012,550.450012,553.400024,545.549988,551.474976,1767416,bullish
04/20/2012,546.625,553.974976,538.700012,544.224976,2450024,bearish
04/23/2012,546.974976,551.200012,523.825012,532.125,2843868,bearish
04/24/2012,561,602.5,558.650024,597.099976,18113782,bullish
04/25/2012,594.5,595,583.75,585.525024,5417898,bearish
04/26/2012,585,600.950012,582.25,597.325012,5476292,bullish
04/27/2012,595,606,595,602,3711146,bullish
04/30/2012,602,625,602,623.299988,4604822,bullish
05/02/2012,621.049988,637.200012,621.049988,633.625,3981448,bullish
05/03/2012,631.349976,642.049988,629.275024,639.75,3358922,bullish
05/04/2012,640,647.625,631.525024,638.400024,3571718,bearish
05/07/2012,630,639.25,624.200012,636.625,2627762,bullish
05/08/2012,612.5,617.349976,597.825012,600.349976,9631578,bearish
05/09/2012,597.5,617.299988,597.049988,612.775024,9271544,bullish
05/10/2012,612.775024,620.900024,612.5,616.275024,2992620,bullish
05/11/2012,612,618.450012,610.599976,615.375,2745190,bullish
05/14/2012,613.650024,617,610,612.974976,2573752,bearish
05/15/2012,612,616.5,609.900024,613.150024,1875510,bullish
05/16/2012,610,620.950012,603.375,611.700012,4567936,bullish
05/17/2012,611,617.5,599.525024,611,4137524,bearish
05/18/2012,602.400024,612.450012,601.325012,605.325012,2656670,bullish
05/21/2012,605.5,612.5,602.025024,604.599976,2227088,bearish
05/22/2012,610.5,620,606.5,612.025024,2360916,bullish
05/23/2012,616.5,617.775024,607.049988,612.575012,2162806,bearish
05/24/2012,612.5,614.474976,603.549988,610.724976,1205674,bearish
05/25/2012,606.049988,612.5,604.549988,610.400024,915046,bullish
05/28/2012,612,615,607.525024,612.349976,790194,bullish
05/29/2012,614,624,609.200012,620.174988,1575032,bullish
05/30/2012,615.625,628.5,615.625,620.275024,1581514,bullish
05/31/2012,610.5,627.950012,610.5,622.674988,4411602,bullish
06/01/2012,620,622.5,609.25,612.299988,1479528,bearish
06/04/2012,605,608,598.099976,606.625,1204430,bullish
06/05/2012,607,615.450012,607,613.25,2063398,bullish
06/06/2012,615,631.875,614.549988,625.575012,3291908,bullish
06/07/2012,623.5,624.950012,615.775024,620.099976,2149728,bearish
06/08/2012,615.599976,621.299988,612.075012,615.450012,2400244,bearish
06/11/2012,616.5,623.025024,613.549988,616.775024,1545048,bullish
06/12/2012,610.549988,626.5,610.549988,624.049988,1092142,bullish
06/13/2012,624.5,630,621.299988,625.200012,1450858,bullish
06/14/2012,624.5,630.75,622.5,627,1471124,bullish
06/15/2012,627.025024,640,624.5,636.224976,1986040,bullish
06/18/2012,638,643.174988,625,628.575012,1495388,bearish
06/19/2012,628.450012,639.625,627.549988,636.974976,1769058,bullish
06/20/2012,637,637,621.650024,626.400024,1753740,bearish
06/21/2012,622.525024,626,604.5,612.025024,4155980,bearish
06/22/2012,607.125,619.950012,607.125,616.724976,1919560,bullish
06/25/2012,618.5,619.25,605.5,608.375,1588758,bearish
06/26/2012,608.75,618.5,608.525024,617.549988,1109714,bullish
06/27/2012,618.125,629.400024,618.125,623.349976,2305862,bullish
06/28/2012,623.474976,631.950012,618.125,629.424988,1894228,bullish
06/29/2012,631.674988,643.5,631.450012,638.724976,1990150,bullish
07/02/2012,639.5,639.5,628.224976,629.724976,2111100,bearish
07/03/2012,632.5,634.900024,615.150024,619.700012,2227292,bearish
07/04/2012,621.75,624.75,615.775024,623.924988,1301806,bullish
07/05/2012,623.924988,623.924988,617.599976,620.299988,1520876,bearish
07/06/2012,620,626.400024,613.5,623.875,1929928,bullish
07/09/2012,622.5,632.275024,621.674988,629.700012,1912768,bullish
07/10/2012,632.5,635.125,624.775024,630.849976,2517598,bearish
07/11/2012,626.625,637.25,626.625,629.150024,2034538,bullish
07/12/2012,612.5,625,609.650024,618,7859080,bullish
07/13/2012,636.900024,642,621.5,624.700012,7217154,bearish
07/16/2012,624.5,629.625,601.450012,603.674988,3620626,bearish
07/17/2012,609,612,587.599976,592.950012,6383816,bearish
07/18/2012,597.5,602.200012,589.25,597.650024,2975286,bullish
07/19/2012,601.5,605,597.625,600.5,1335352,bearish
07/20/2012,600.5,614,600.150024,611.525024,3378226,bullish
07/23/2012,604,613.599976,600.5,607.125,2903198,bullish
07/24/2012,604.049988,609.325012,598.549988,604.575012,1648092,bullish
07/25/2012,602,608.5,598.450012,606.575012,1666030,bullish
07/26/2012,606.5,610.5,595.099976,599.224976,2945746,bearish
07/27/2012,607.5,615.099976,601.625,612.650024,1842976,bullish
07/30/2012,617.450012,621.424988,607.275024,615.5,2625712,bearish
07/31/2012,617.5,624.625,613.125,621.825012,1979964,bullish
08/01/2012,619.049988,622.400024,611.049988,612.325012,1295750,bearish
08/02/2012,614.974976,618.349976,611,616.400024,951058,bullish
08/03/2012,614,620.125,609.049988,618.450012,977736,bullish
08/06/2012,622.5,624,612.599976,614.450012,1015540,bearish
08/07/2012,619.5,633.099976,617.325012,632.025024,2099154,bullish
08/08/2012,632.5,633.325012,623.200012,624.599976,1643000,bearish
08/09/2012,625.125,633.924988,625.125,629.075012,1129474,bullish
08/10/2012,628,642.5,627.875,640.025024,3082356,bullish
08/13/2012,639.549988,639.549988,628.625,633.150024,1428038,bearish
08/14/2012,630,636.625,629.625,634.200012,1136930,bullish
08/16/2012,635.075012,635.775024,626.049988,631.775024,1788292,bearish
08/17/2012,632.525024,642.25,632,639.299988,1287576,bullish
08/21/2012,639.950012,652.5,638.549988,649.325012,2051576,bullish
08/22/2012,647.950012,654.5,644.049988,645.825012,1134096,bearish
08/23/2012,645.875,663,645.875,661.724976,2337314,bullish
08/24/2012,660,664.200012,656.5,661.424988,1578938,bullish
08/27/2012,658.099976,665.450012,657.5,660.224976,967200,bullish
08/28/2012,663.474976,677.325012,657.5,675.450012,2266204,bullish
08/29/2012,675,679,667.5,671.650024,2139290,bearish
08/30/2012,669.950012,694.400024,661.700012,683.575012,3333432,bullish
08/31/2012,678.5,679.5,667.325012,671.875,1773848,bearish
09/03/2012,675,677.450012,666.5,668.924988,1223826,bearish
09/04/2012,666.450012,673.5,661.025024,670.424988,1508018,bullish
09/05/2012,669.75,685.5,666,682.25,2028960,bullish
09/06/2012,682.049988,689.950012,676.825012,687.799988,2291684,bullish
09/07/2012,695,698.400024,689.450012,693.349976,2636656,bearish
09/08/2012,null,null,null,null,null,bearish
09/10/2012,691.599976,691.950012,682.974976,685.724976,1476024,bearish
09/11/2012,684.5,697.799988,682.025024,696.325012,1274180,bullish
09/12/2012,698.474976,710.5,694.950012,707.450012,2114466,bullish
09/13/2012,706.5,711.974976,704.775024,708.849976,1881210,bullish
09/14/2012,714,719.900024,701.075012,706.549988,2814840,bearish
09/17/2012,709.125,710.775024,667.75,671.049988,5094390,bearish
09/18/2012,672.5,672.5,646.275024,649.900024,7220206,bearish
09/20/2012,647.5,668.450012,645.799988,661,4042506,bullish
09/21/2012,662.450012,666.150024,649.150024,652.025024,4247758,bearish
09/24/2012,655,656.5,638.5,644.724976,4937020,bearish
09/25/2012,645.049988,654.875,641.150024,646.599976,3823694,bullish
09/26/2012,647.599976,652.5,641,642.799988,3292812,bearish
09/27/2012,640.049988,649.75,630.549988,635.775024,5605398,bearish
09/28/2012,639.400024,652.5,638.25,647.950012,2912996,bullish
10/01/2012,647.5,654.900024,646.525024,651.474976,1795618,bullish
10/03/2012,650.5,662.5,650.5,661.325012,2318230,bullish
10/04/2012,660,660.825012,654.325012,658.575012,1319284,bearish
10/05/2012,655.125,659.674988,527.5,652,3836110,bearish
10/08/2012,655,657.625,642.724976,646.349976,1685408,bearish
10/09/2012,648.950012,649.400024,642.5,647.424988,1291154,bearish
10/10/2012,643,650.875,642.5,644.674988,1163978,bullish
10/11/2012,645.125,650.775024,643.025024,644.724976,1635526,bearish
10/12/2012,639.400024,656.825012,636.599976,649.224976,2469542,bullish
10/15/2012,647,651.200012,643.75,647.325012,814528,bullish
10/16/2012,648.5,655.099976,643.900024,647.950012,1282744,bearish
10/17/2012,650.650024,652.450012,636,641.575012,1597480,bearish
10/18/2012,643.125,655.5,640.099976,653.674988,1447128,bullish
10/19/2012,654.5,655.700012,641,644.849976,2825616,bearish
10/22/2012,662.549988,667.450012,651.5,659.450012,5397342,bearish
10/23/2012,662,662,655.950012,657.299988,1136696,bearish
10/25/2012,657.5,661.950012,652.125,657.674988,2254470,bullish
10/29/2012,655.5,659.900024,650.400024,654.200012,815628,bearish
10/30/2012,652.200012,661,652.200012,655.75,805268,bullish
10/31/2012,654.549988,658.400024,652,657.75,999536,bullish
11/01/2012,657.450012,660.174988,655.099976,657.625,1579768,bullish
11/02/2012,662.450012,669,659.200012,665.599976,1673974,bullish
11/05/2012,667.950012,671.674988,662.650024,664.799988,1223826,bearish
11/06/2012,662.5,668.700012,659.724976,660.275024,1297466,bearish
11/07/2012,662.5,666.674988,660.75,665.75,1058390,bullish
11/08/2012,662,667.349976,658.299988,665.599976,1239044,bullish
11/09/2012,665,666.625,660.450012,662.474976,711382,bearish
11/11/2012,null,null,null,null,null,bearish
11/12/2012,660,674,660,667.25,1466782,bullish
11/15/2012,660.049988,661,645.5,647.075012,1735402,bearish
11/16/2012,649.900024,653.400024,640.049988,643.400024,1598890,bearish
11/19/2012,645.049988,647.5,629.25,631.174988,1676286,bearish
11/20/2012,637.5,641.450012,628.025024,636.400024,1256040,bearish
11/21/2012,638.125,647.349976,638.125,641.099976,941744,bullish
11/22/2012,641.049988,642.049988,635.5,638.224976,611624,bearish
11/23/2012,641,645.700012,635.625,644.299988,749676,bullish
11/26/2012,644,647.849976,642.5,646.849976,456334,bullish
11/27/2012,649.950012,649.950012,644.150024,647.599976,1338160,bearish
11/29/2012,655,656,646.174988,649.049988,3470578,bearish
11/30/2012,647.5,662.5,645.549988,657,3579294,bullish
12/03/2012,657.5,661,652.599976,658.400024,1319512,bullish
12/04/2012,657.549988,660.900024,646.450012,649.724976,1595120,bearish
12/05/2012,650,653.775024,644.299988,648.950012,1790058,bearish
12/06/2012,647.5,647.5,634.5,640.349976,2370092,bearish
12/07/2012,638.325012,640.349976,628.525024,632.075012,1957214,bearish
12/10/2012,631.049988,633.400024,615.599976,618.599976,3029430,bearish
12/11/2012,617.5,621.5,605.174988,609.849976,4926914,bearish
12/12/2012,612.450012,620.5,610.549988,612.900024,2487948,bullish
12/13/2012,615.049988,617.299988,608.549988,611.275024,2297162,bearish
12/14/2012,608.5,622.5,608.075012,621.450012,2196814,bullish
12/17/2012,619.575012,624.450012,601.049988,602.75,4482898,bearish
12/18/2012,607.349976,612.5,598.5,605.325012,4688482,bearish
12/19/2012,608.049988,618.275024,608.049988,616.325012,6642060,bullish
12/20/2012,613.575012,627.5,613.575012,626.025024,2314030,bullish
12/21/2012,625,632.200012,618.849976,629.349976,2457968,bullish
12/24/2012,631,635.549988,630.049988,633.099976,1254818,bullish
12/26/2012,633.5,634.575012,627.650024,631.099976,1435258,bearish
12/27/2012,632.450012,632.450012,623.825012,625.474976,1994158,bearish
12/28/2012,627,636,625.375,633.75,1501622,bullish
12/31/2012,630.5,632.799988,626,627.924988,704170,bearish
01/01/2013,633.474976,633.950012,630,632.075012,509580,bearish
01/02/2013,633.5,636.200012,627.775024,631.650024,1880246,bearish
01/03/2013,632.5,642,629.974976,640.299988,2635130,bullish
01/04/2013,642.5,650.5,640.450012,649.599976,5228760,bullish
01/07/2013,650,652,645.125,647.424988,1820752,bearish
01/08/2013,647.5,652.150024,647.150024,650.125,2341870,bullish
01/09/2013,650.5,653.700012,636.575012,638.299988,3135898,bearish
01/10/2013,639.950012,641.049988,627.650024,629.200012,4522838,bearish
01/11/2013,645,661.25,645,653.174988,7805006,bullish
01/14/2013,659.5,674.224976,653.674988,667.25,5790224,bullish
01/15/2013,695,700,663.5,668.724976,8262978,bearish
01/16/2013,668.450012,677.5,654.5,673.875,4109492,bullish
01/17/2013,674.849976,685.900024,671.5,681,3028544,bullish
01/18/2013,681.25,683.025024,669.025024,675.5,1440470,bearish
01/21/2013,676.25,677.450012,663.549988,665,1260038,bearish
01/22/2013,663,665.849976,654.049988,658.75,1386630,bearish
01/23/2013,657.875,661.875,649.200012,655.974976,1877654,bearish
01/24/2013,652.5,668.450012,652.5,664.275024,3498470,bullish
01/25/2013,661.875,672.5,661.875,670.25,1521100,bullish
01/28/2013,670.150024,674.974976,668.974976,672.525024,2428154,bullish
01/29/2013,670.599976,678.275024,670.150024,672.474976,1731804,bullish
01/30/2013,670.5,674.924988,667.900024,673.075012,2279144,bullish
01/31/2013,674.424988,676.224976,663.200012,672.075012,4313168,bearish
02/01/2013,672,676,671.075012,674.049988,1484540,bullish
02/04/2013,674.5,683.900024,672.575012,678.174988,2487304,bullish
02/05/2013,672.549988,682.5,672.549988,680.025024,2161994,bullish
02/06/2013,681.25,687.950012,681,685.275024,3573706,bullish
02/07/2013,680.5,695,680.5,693.575012,2612782,bullish
02/08/2013,693,718.5,692.549988,711.299988,6973618,bullish
02/11/2013,712,714.450012,706.125,707.349976,2312126,bearish
02/12/2013,704.525024,707.5,700.924988,705.025024,2225502,bullish
02/13/2013,704.900024,720.825012,702.549988,717.700012,3822666,bullish
02/14/2013,715.049988,727.900024,714.5,723.849976,2946958,bullish
02/15/2013,722,725.900024,715.325012,721.075012,1820790,bearish
02/18/2013,720.049988,720.950012,710,712.674988,952086,bearish
02/19/2013,710.799988,724.450012,706.349976,721.775024,744294,bullish
02/20/2013,720.75,728.5,720.75,726.400024,2261518,bullish
02/21/2013,720.349976,728.424988,720.349976,725.525024,3849146,bullish
02/22/2013,725,732.025024,721.150024,727.549988,1310694,bullish
02/25/2013,726.5,737.5,725.75,736.849976,1730030,bullish
02/26/2013,733.5,749.974976,733,748.200012,2853670,bullish
02/27/2013,747.625,751.525024,738.650024,741.599976,2556682,bearish
02/28/2013,743.125,762.5,742.625,758.5,4599424,bullish
03/01/2013,757.549988,758,749,750.924988,2537326,bearish
03/04/2013,745.5,759.950012,745.5,756.599976,3136076,bullish
03/05/2013,758.5,771.5,754.299988,770.075012,3440054,bullish
03/06/2013,768.075012,782.75,768.075012,780.599976,2299510,bullish
03/07/2013,780.5,798.799988,779.674988,794.950012,3908702,bullish
03/08/2013,795,797.825012,787.450012,791.575012,4341502,bearish
03/11/2013,787.5,794.775024,778.325012,783.099976,2221330,bearish
03/12/2013,779,783.974976,774,780.25,1809452,bullish
03/13/2013,778.025024,779.349976,774,775.849976,1794496,bearish
03/14/2013,778.5,788.5,771.900024,783.849976,3051218,bullish
03/15/2013,786,790.200012,780.299988,785.125,4212398,bearish
03/18/2013,779.924988,786.825012,777.200012,783.474976,1694988,bullish
03/19/2013,782.25,782.25,770.224976,773.375,3739910,bearish
03/20/2013,770,786.325012,769.974976,778.825012,4168136,bullish
03/21/2013,781.5,787.200012,776.849976,779.974976,1664604,bearish
03/22/2013,780.700012,781.049988,766,771.075012,2714456,bearish
03/25/2013,774.25,776,764.200012,771.674988,1857316,bearish
03/26/2013,770.049988,785,768.075012,778.174988,1781536,bullish
03/28/2013,778,791.700012,770.825012,787.875,3065662,bullish
04/01/2013,782.5,786.849976,775.625,778.424988,968812,bearish
04/02/2013,778,785.599976,770.625,783.674988,1130332,bullish
04/03/2013,785,787.5,765.5,771.700012,959932,bearish
04/04/2013,770.049988,770.049988,750.5,753.900024,1126338,bearish
04/05/2013,752.5,754.674988,742.049988,749.174988,1865248,bearish
04/08/2013,749.450012,749.450012,737.5,740.375,896416,bearish
04/09/2013,740,756.5,738.799988,748.700012,1672354,bullish
04/10/2013,754.950012,769.450012,750.5,765.224976,2046284,bullish
04/11/2013,770,775.049988,760.349976,768.450012,2244658,bearish
04/12/2013,740.950012,762.25,739.174988,755.875,5032060,bullish
04/15/2013,756.75,757,724.174988,736.224976,5391496,bearish
04/16/2013,735,746.724976,728.974976,741.575012,3071582,bullish
04/17/2013,747.5,749.5,715.5,728.325012,5279004,bearish
04/18/2013,743.974976,747.450012,713.724976,726.375,8554458,bearish
04/22/2013,723,729.900024,712.5,712.650024,2962484,bearish
04/23/2013,712.224976,724,712,715.275024,3384170,bullish
04/25/2013,715.275024,715.275024,699.325012,701.150024,7929194,bearish
04/26/2013,696.5,696.724976,682.549988,684.674988,4754076,bearish
04/29/2013,682.5,692.349976,682.5,685.375,3968916,bullish
04/30/2013,684,691,682.5,689.200012,4020570,bullish
05/02/2013,686.75,719.400024,686.75,716.950012,5630326,bullish
05/03/2013,713,723.625,703.950012,709.25,3641790,bearish
05/06/2013,710,736.200012,710,733.599976,3727118,bullish
05/07/2013,733.549988,739.424988,728.700012,735.799988,2260180,bullish
05/08/2013,736,743.900024,735,740.049988,1768130,bullish
05/09/2013,741.599976,751.724976,741.5,749.224976,1949700,bullish
05/10/2013,749.224976,755.450012,745.549988,747.950012,1139714,bearish
05/13/2013,740,740.5,722.849976,725.799988,1862498,bearish
05/14/2013,727.549988,735.275024,721.875,728.974976,2250100,bullish
05/15/2013,729.049988,738.599976,725,735.775024,3565926,bullish
05/16/2013,734.5,734.5,723.724976,727.025024,2415652,bearish
05/17/2013,727.5,739.25,727.049988,736.900024,2900200,bullish
05/20/2013,735.625,739,730.5,736.200012,1385504,bullish
05/21/2013,732.5,751,732.5,746.424988,1898432,bullish
05/22/2013,749,754.575012,746.150024,749.200012,1846944,bullish
05/23/2013,747.5,763.375,739.174988,746.349976,3063962,bearish
05/24/2013,750,751.474976,731.799988,734.775024,1586612,bearish
05/27/2013,734.75,750,730,749,2023864,bullish
05/28/2013,749,758.25,745.150024,757.049988,1400254,bullish
05/29/2013,758,763.75,742.549988,748.674988,1452038,bearish
05/30/2013,750,756,743.5,749.700012,2408346,bearish
05/31/2013,745.5,754.625,738.375,749.224976,1929868,bullish
06/03/2013,752,753.5,728.549988,734.700012,3097612,bearish
06/04/2013,730,736.950012,725.075012,732.674988,1305320,bullish
06/05/2013,730.549988,736.325012,726.349976,733.900024,1728676,bullish
06/06/2013,726.849976,739.25,726.025024,735.375,2540452,bullish
06/07/2013,735.049988,769.5,734,759.474976,3550844,bullish
06/10/2013,762.525024,772.349976,759.549988,762.525024,3360430,bearish
06/11/2013,765.099976,771,746,750.775024,2205468,bearish
06/12/2013,747.049988,747.549988,731.025024,734.049988,4805954,bearish
06/13/2013,730,732,717.549988,722.825012,3151342,bearish
06/14/2013,724,728.625,715.5,725.349976,3105996,bullish
06/17/2013,726.5,732.5,714,726.224976,2584162,bearish
06/18/2013,727.5,730,720.075012,721.900024,2291528,bearish
06/19/2013,727.450012,727.450012,711.775024,713.849976,2139788,bearish
06/20/2013,710.5,716.575012,699.549988,702.25,4172878,bearish
06/21/2013,704.400024,715.924988,704,711.125,2848224,bullish
06/24/2013,707.5,717.049988,700.049988,705.349976,1889164,bearish
06/25/2013,706.75,713.549988,690.349976,696.150024,1860548,bearish
06/26/2013,698.450012,723.875,690.525024,718.849976,2326488,bullish
06/27/2013,723.900024,748.5,721,745.950012,3820678,bullish
06/28/2013,747.5,762.150024,729.099976,759.075012,4817096,bullish
07/01/2013,756,758.349976,741.700012,746.174988,1354652,bearish
07/02/2013,746.549988,754.25,743.325012,750.275024,1657242,bullish
07/03/2013,748.849976,759.5,732.5,744.900024,1530906,bearish
07/04/2013,745.424988,770.5,745,769.150024,1917060,bullish
07/05/2013,771,779,761,765.099976,1293012,bearish
07/08/2013,764,767.5,750,753.325012,1658796,bearish
07/09/2013,747.650024,760.875,747.650024,752.450012,1097326,bullish
07/10/2013,755,763.400024,749,755.974976,1322624,bullish
07/11/2013,760,785,760,782.275024,2335274,bullish
07/12/2013,797.5,812.400024,789.650024,804.924988,3251536,bullish
07/15/2013,800.549988,823.650024,799.650024,820.875,2060570,bullish
07/16/2013,812.5,833.174988,808.799988,824.674988,2224986,bullish
07/17/2013,822.525024,842.474976,822.525024,839.25,2999250,bullish
07/18/2013,840,846.150024,822,830.200012,3445532,bearish
07/19/2013,859.5,879.5,850,871.400024,8550804,bullish
07/22/2013,870.5,879.400024,864.150024,873.25,2974772,bullish
07/23/2013,874,890.224976,871.799988,874.900024,1646502,bullish
07/24/2013,874.25,896,872.5,891.400024,2181644,bullish
07/25/2013,890,905,883.349976,897.875,4088808,bullish
07/26/2013,897.5,899.474976,875.049988,887.25,2379064,bearish
07/29/2013,879,897.299988,878.625,889.599976,1774262,bullish
07/30/2013,890,902.474976,887.724976,896.150024,2617484,bullish
07/31/2013,895,915.75,894.724976,907.75,2826750,bullish
08/01/2013,905.025024,917.400024,895,907.700012,2141178,bullish
08/02/2013,909.849976,924.950012,908.349976,922.924988,1846854,bullish
08/05/2013,920,938.700012,920,933.599976,2355184,bullish
08/06/2013,936.5,940.974976,932.325012,935.049988,2305290,bearish
08/07/2013,937,945.450012,906.724976,911.349976,2694980,bearish
08/08/2013,902.549988,928.075012,891.849976,922.700012,2158628,bullish
08/12/2013,920.5,920.5,904.075012,907,2077574,bearish
08/13/2013,910.099976,922.424988,904.974976,909.900024,2168296,bearish
08/14/2013,912.25,929,901,916.75,3302068,bullish
08/16/2013,912.099976,915,877.775024,890.450012,2779930,bearish
08/19/2013,899,903.5,877.775024,888.724976,2121352,bearish
08/20/2013,894.900024,894.900024,865,868.200012,2724844,bearish
08/21/2013,870.049988,871.849976,850.575012,858.900024,3623994,bearish
08/22/2013,852.5,898.575012,847.599976,889.474976,4260988,bullish
08/23/2013,897,919,892.150024,914.724976,4032884,bullish
08/26/2013,911.549988,939.299988,907,921,2663238,bullish
08/27/2013,919.5,939.424988,915,919.400024,1945284,bearish
08/28/2013,914,973.049988,914,953.950012,4444684,bullish
08/29/2013,950.5,985,939.150024,973.549988,5905182,bullish
08/30/2013,969.5,1025,965,1016.599976,5282942,bullish
09/02/2013,1010,1034.5,1008.75,1028.425049,2154034,bullish
09/03/2013,1025.050049,1033.5,993.075012,1000.549988,2355064,bearish
09/04/2013,1000,1039.400024,996.974976,1034.550049,2626516,bullish
09/05/2013,1034.5,1034.5,990.525024,995.375,3927492,bearish
09/06/2013,1004.5,1012.5,987.5,994.400024,2759596,bearish
09/10/2013,993,1008.349976,990.5,993.950012,4300972,bullish
09/11/2013,1004,1009,991.75,996.900024,3008494,bearish
09/12/2013,997.5,999.275024,972.900024,983.950012,1905568,bearish
09/13/2013,982.5,995,973.275024,976.875,2096320,bearish
09/16/2013,975,992.5,947.025024,951.275024,2460506,bearish
09/17/2013,950,976.275024,948.549988,973.724976,3327816,bullish
09/18/2013,971.025024,982.400024,968.950012,977.25,2109818,bullish
09/19/2013,974,995,963.25,983.150024,3907240,bullish
09/20/2013,975,994.950012,970.5,975.150024,3591858,bullish
09/23/2013,975,988.599976,970,977.549988,2988758,bullish
09/24/2013,977.5,988.950012,963,969.75,4940300,bearish
09/25/2013,970.75,985.474976,960.099976,979.525024,4333858,bullish
09/26/2013,977.400024,987.049988,967.549988,971.450012,4919704,bearish
09/27/2013,971.549988,980.974976,968.724976,974.049988,1784666,bullish
09/30/2013,977,980.924988,960,963.900024,1987350,bearish
10/01/2013,966,977.424988,958.349976,974.525024,1591994,bullish
10/03/2013,985.900024,1018.450012,980.200012,1012.299988,4672354,bullish
10/04/2013,1016,1034.5,1013.474976,1016.799988,1934032,bullish
10/07/2013,1017.5,1048.849976,1012.650024,1044.875,1993878,bullish
10/08/2013,1041.5,1049,1028.275024,1030.724976,1828106,bearish
10/09/2013,1027.75,1048.824951,1022.549988,1045.425049,1775858,bullish
10/10/2013,1044,1049,1033.625,1040,1164320,bearish
10/11/2013,1051.5,1069,1041.199951,1061.025024,2284448,bullish
10/14/2013,1063.75,1112.5,1062.5,1106.375,4374460,bullish
10/15/2013,1117.5,1129.425049,1100.5,1107.699951,4665092,bearish
10/17/2013,1115,1115,1047.849976,1054.224976,6687214,bearish
10/18/2013,1052.400024,1066.900024,1030.775024,1060.324951,5346166,bullish
10/21/2013,1062.5,1063.974976,1025,1035.824951,3685372,bearish
10/22/2013,1044,1053.824951,1038.425049,1044.675049,2044614,bullish
10/23/2013,1044.25,1051.5,1023.075012,1030.574951,2455496,bearish
10/24/2013,1021,1041.175049,1000.924988,1004.349976,3617758,bearish
10/25/2013,997.5,1036,997.5,1033.875,2527402,bullish
10/28/2013,1034,1044.900024,1026.275024,1031.974976,1803942,bearish
10/29/2013,1032.5,1042.900024,1023.950012,1034.900024,1829076,bullish
10/30/2013,1035.125,1050,1035.125,1045.974976,2114874,bullish
10/31/2013,1044.5,1064.5,1039.699951,1056.025024,3523076,bullish
11/01/2013,1055,1070.974976,1045.550049,1048.800049,1346480,bearish
11/05/2013,1050,1052.5,1015.849976,1021,2261286,bearish
11/06/2013,1031.5,1051.775024,1029.525024,1045.550049,1667750,bullish
11/07/2013,1050,1074.074951,1040.150024,1060.974976,1956948,bullish
11/08/2013,1065,1065.875,1035.599976,1045.425049,1609346,bearish
11/11/2013,1045,1070,1025,1047.324951,1961138,bullish
11/12/2013,1048.425049,1060.849976,1039.5,1043.574951,1000682,bearish
11/13/2013,1049.474976,1053.099976,1021.825012,1024.5,1208338,bearish
11/14/2013,1036,1036,1010.924988,1013.099976,2129704,bearish
11/18/2013,1023,1029.949951,1016.125,1022,2831602,bearish
11/19/2013,1024.974976,1027.5,1010.599976,1014.950012,2077864,bearish
11/20/2013,1023.424988,1024.949951,1008.5,1011.799988,1658696,bearish
11/21/2013,1011.599976,1017.349976,990,993.299988,2302882,bearish
11/22/2013,995.5,1005.5,992.549988,1000.424988,1494494,bullish
11/25/2013,1004,1013.424988,996.549988,1006.625,1950998,bullish
11/26/2013,1001.549988,1008.224976,993.5,996.849976,2047412,bearish
11/27/2013,1004.5,1006.849976,987.5,993.224976,2120978,bearish
11/28/2013,996.549988,998.275024,985,992.299988,2805722,bearish
11/29/2013,996,1007.349976,990.900024,1002.174988,1924812,bullish
12/02/2013,997.5,1010.5,997.5,1006.950012,1253260,bullish
12/03/2013,1008.025024,1021,1007.525024,1010.400024,1449184,bullish
