Date,Open,High,Low,Close,Adj Close,Volume
2014-05-13,1082.900024,1119.500000,1082.900024,1105.474976,897.894104,2547484
2014-05-14,1107.199951,1118.849976,1100.550049,1108.050049,899.985840,1389228
2014-05-15,1108.050049,1112.500000,1085.574951,1096.574951,890.665222,2520196
2014-05-16,1100.025024,1126.699951,1050.125000,1080.375000,877.507385,5241798
2014-05-19,1075.000000,1080.000000,999.750000,1018.349976,827.129150,6516606
2014-05-20,1014.000000,1080.000000,1014.000000,1034.099976,839.921570,4702114
2014-05-21,1030.599976,1044.500000,1027.900024,1041.425049,845.871399,4116946
2014-05-22,1048.375000,1062.000000,1037.550049,1055.974976,857.689026,4216842
2014-05-23,1059.500000,1074.500000,1048.000000,1063.949951,864.166443,3094780
2014-05-26,1074.500000,1084.800049,1066.800049,1077.000000,874.765991,2650850
2014-05-27,1080.074951,1092.300049,1059.000000,1065.724976,865.608215,1795094
2014-05-28,1070.000000,1079.375000,1061.224976,1075.275024,873.365051,1887488
2014-05-29,1072.500000,1090.000000,1067.599976,1079.974976,877.182434,2820710
2014-05-30,1079.400024,1083.500000,1065.074951,1070.675049,869.628662,2585648
2014-06-02,1072.000000,1078.875000,1058.025024,1064.925049,864.958496,1095158
2014-06-03,1064.925049,1069.000000,1052.599976,1064.300049,864.450806,2484628
2014-06-04,1065.000000,1067.449951,1038.500000,1044.625000,848.470215,2141062
2014-06-05,1041.550049,1058.199951,1034.000000,1052.074951,854.521362,4348470
2014-06-06,1050.074951,1053.900024,1028.000000,1042.125000,854.562561,3361586
2014-06-09,1043.500000,1059.000000,1040.000000,1056.900024,866.678284,2666196
2014-06-10,1057.500000,1080.474976,1057.500000,1079.074951,884.862305,2628068
2014-06-11,1082.500000,1107.000000,1069.099976,1103.474976,904.870361,3544562
2014-06-12,1124.500000,1127.000000,1091.900024,1118.675049,917.335144,2734338
2014-06-13,1119.000000,1119.500000,1092.525024,1106.775024,907.576782,1904022
2014-06-16,1105.000000,1138.474976,1105.000000,1134.875000,930.619019,2439906
2014-06-17,1142.449951,1148.500000,1135.500000,1139.925049,934.760498,1918144
2014-06-18,1146.500000,1146.500000,1110.650024,1113.525024,913.111755,1948824
2014-06-19,1115.000000,1144.500000,1105.050049,1138.025024,933.202576,1896354
2014-06-20,1142.449951,1149.500000,1131.000000,1146.199951,939.905823,1155674
2014-06-23,1146.500000,1149.949951,1127.025024,1134.425049,930.250061,1262734
2014-06-24,1134.500000,1159.750000,1127.500000,1154.525024,946.732544,1479100
2014-06-25,1155.000000,1160.000000,1146.500000,1155.275024,947.347778,1028422
2014-06-26,1148.000000,1172.074951,1145.574951,1153.824951,946.158508,2036182
2014-06-27,1158.500000,1203.449951,1157.500000,1199.775024,983.838257,3058836
2014-06-30,1200.275024,1217.500000,1188.300049,1212.699951,994.436890,2146470
2014-07-01,1209.449951,1209.500000,1191.150024,1195.375000,980.230164,1092790
2014-07-02,1200.000000,1205.875000,1191.750000,1200.800049,984.678528,907740
2014-07-03,1199.500000,1222.500000,1196.000000,1208.949951,991.362183,1526762
2014-07-04,1206.199951,1212.750000,1200.500000,1205.250000,988.328308,536136
2014-07-07,1210.025024,1249.000000,1205.199951,1244.275024,1020.329468,2204902
2014-07-08,1242.474976,1243.074951,1216.625000,1224.724976,1004.297974,2500588
2014-07-09,1235.000000,1236.324951,1190.800049,1199.074951,983.264526,1554242
2014-07-10,1199.775024,1209.800049,1167.500000,1175.900024,964.260376,1990562
2014-07-11,1185.500000,1205.000000,1180.550049,1197.224976,981.747498,1329446
2014-07-14,1209.400024,1219.500000,1192.625000,1213.125000,994.785461,1587924
2014-07-15,1213.099976,1215.000000,1196.875000,1199.650024,983.735779,1389656
2014-07-16,1204.824951,1212.000000,1193.425049,1200.925049,984.781372,1407240
2014-07-17,1205.000000,1214.900024,1187.500000,1190.974976,976.622314,1790220
2014-07-18,1226.000000,1242.500000,1217.500000,1220.599976,1000.915466,3507488
2014-07-21,1234.000000,1234.925049,1221.525024,1231.875000,1010.161499,981072
2014-07-22,1232.500000,1270.000000,1230.949951,1266.199951,1038.308105,2399016
2014-07-23,1270.000000,1298.150024,1266.150024,1293.074951,1060.345947,2065858
2014-07-24,1297.449951,1301.000000,1283.500000,1297.599976,1064.056885,1481418
2014-07-25,1297.000000,1307.175049,1283.500000,1302.875000,1068.382690,1806914
2014-07-28,1288.574951,1299.824951,1277.500000,1294.650024,1078.189209,1314922
2014-07-30,1292.400024,1305.000000,1286.300049,1297.525024,1080.582886,1899252
2014-07-31,1287.550049,1299.000000,1284.625000,1290.025024,1074.336792,2407210
2014-08-01,1287.500000,1293.974976,1255.000000,1258.199951,1047.832764,2381882
2014-08-04,1266.000000,1270.949951,1244.000000,1263.025024,1051.851318,1828636
2014-08-05,1272.449951,1272.500000,1245.050049,1261.849976,1050.872803,1404656
2014-08-06,1258.074951,1267.425049,1245.125000,1253.324951,1043.772949,1837562
2014-08-07,1245.000000,1247.500000,1229.525024,1234.900024,1028.428711,1672656
2014-08-08,1232.500000,1253.849976,1232.500000,1239.349976,1032.134766,1464790
2014-08-11,1245.449951,1247.775024,1227.500000,1234.199951,1027.845581,1290896
2014-08-12,1244.949951,1244.949951,1220.099976,1235.875000,1029.240845,984552
2014-08-13,1235.000000,1265.000000,1235.000000,1250.025024,1041.024780,2768378
2014-08-14,1257.000000,1266.000000,1245.025024,1249.875000,1040.899902,1578056
2014-08-18,1245.525024,1252.500000,1235.000000,1243.800049,1035.840698,1373260
2014-08-19,1250.000000,1252.449951,1217.500000,1219.250000,1015.395386,3234156
2014-08-20,1222.250000,1227.525024,1215.025024,1218.099976,1014.437500,2056758
2014-08-21,1223.500000,1230.000000,1215.000000,1216.224976,1012.876160,2265450
2014-08-22,1222.000000,1234.099976,1217.900024,1232.099976,1026.096191,3096238
2014-08-25,1235.000000,1264.250000,1233.449951,1261.025024,1050.185791,3143512
2014-08-26,1264.500000,1275.000000,1250.000000,1266.900024,1055.078491,1815490
2014-08-27,1267.000000,1283.699951,1257.025024,1274.974976,1061.803345,1435460
2014-08-28,1273.500000,1274.650024,1256.500000,1261.175049,1050.310791,1766288
2014-09-01,1262.699951,1280.000000,1261.525024,1268.574951,1056.473267,810148
2014-09-02,1272.900024,1277.400024,1257.050049,1268.949951,1056.785400,1407940
2014-09-03,1269.500000,1308.000000,1269.500000,1303.199951,1085.309082,3061690
2014-09-04,1311.000000,1313.724976,1288.724976,1292.375000,1076.293945,1701598
2014-09-05,1299.949951,1310.900024,1291.525024,1299.300049,1082.061157,1467060
2014-09-08,1306.000000,1325.000000,1299.525024,1321.349976,1100.424561,1697342
2014-09-09,1326.000000,1333.500000,1312.550049,1315.625000,1095.656250,1418098
2014-09-10,1319.000000,1321.375000,1295.599976,1300.074951,1082.706665,1258768
2014-09-11,1305.000000,1312.199951,1295.750000,1299.175049,1081.956787,1075622
2014-09-12,1305.000000,1312.175049,1296.599976,1303.800049,1085.808716,1196210
2014-09-15,1307.000000,1309.300049,1277.000000,1279.150024,1065.280273,1151544
2014-09-16,1283.000000,1287.500000,1272.000000,1275.425049,1062.177734,1535608
2014-09-17,1280.500000,1302.375000,1280.500000,1295.599976,1078.979736,1657700
2014-09-18,1295.849976,1325.900024,1290.500000,1321.150024,1100.258179,1483078
2014-09-19,1321.500000,1370.000000,1321.000000,1357.099976,1130.197632,3587864
2014-09-22,1357.000000,1367.000000,1338.125000,1360.900024,1133.361816,999584
2014-09-23,1362.000000,1391.224976,1341.650024,1344.099976,1119.370728,2055990
2014-09-24,1346.500000,1353.474976,1316.375000,1321.500000,1100.549561,2442132
2014-09-25,1330.474976,1362.500000,1330.000000,1354.300049,1127.865356,2473158
2014-09-26,1355.000000,1362.449951,1335.050049,1342.000000,1117.622070,1612712
2014-09-29,1347.699951,1387.724976,1337.650024,1383.974976,1152.578979,2089534
2014-09-30,1386.474976,1388.324951,1354.074951,1368.300049,1139.524536,2788954
2014-10-01,1376.000000,1401.000000,1368.500000,1387.800049,1155.764282,2142022
2014-10-07,1369.800049,1419.849976,1362.800049,1365.675049,1137.338379,3457674
2014-10-08,1369.000000,1369.974976,1324.625000,1341.599976,1117.288574,1962442
2014-10-09,1354.000000,1361.650024,1343.250000,1353.025024,1126.803833,1685176
2014-10-10,1353.000000,1363.724976,1334.250000,1339.250000,1115.331543,2344362
2014-10-13,1340.000000,1362.400024,1335.000000,1358.275024,1131.176147,2209532
2014-10-14,1365.000000,1367.849976,1339.400024,1349.599976,1123.951172,2369406
2014-10-15,1349.599976,1349.599976,1349.599976,1349.599976,1123.951172,0
2014-10-16,1365.000000,1379.300049,1332.125000,1339.050049,1115.164917,3848014
2014-10-17,1237.500000,1255.675049,1215.000000,1220.574951,1016.498657,9892812
2014-10-20,1245.000000,1246.800049,1208.974976,1211.650024,1009.066040,3399242
2014-10-21,1212.925049,1221.875000,1207.500000,1216.699951,1013.271484,1950732
2014-10-22,1242.500000,1244.500000,1222.550049,1225.925049,1020.954224,2067664
2014-10-27,1259.500000,1259.849976,1222.474976,1228.574951,1023.161133,2797208
2014-10-28,1242.449951,1242.449951,1226.724976,1239.300049,1032.093262,2289958
2014-10-29,1237.500000,1257.000000,1236.500000,1253.025024,1045.632935,2425016
2014-10-30,1260.900024,1287.449951,1254.500000,1279.099976,1067.391846,4111292
2014-10-31,1280.500000,1310.000000,1280.500000,1303.925049,1088.108398,3170070
2014-11-03,1324.500000,1324.500000,1290.250000,1295.175049,1080.806152,2541632
2014-11-05,1319.000000,1319.000000,1295.000000,1299.750000,1084.623413,2310642
2014-11-07,1302.400024,1307.849976,1278.500000,1286.425049,1073.504272,2126740
2014-11-10,1287.550049,1291.000000,1275.500000,1284.824951,1072.169189,1541964
2014-11-11,1289.000000,1297.000000,1277.699951,1290.349976,1076.779907,1249940
2014-11-12,1290.000000,1305.500000,1287.500000,1295.875000,1081.390625,1320582
2014-11-13,1297.500000,1302.449951,1282.574951,1294.224976,1080.013428,1645540
2014-11-14,1292.599976,1305.574951,1287.500000,1303.224976,1087.523804,1457174
2014-11-17,1297.550049,1312.500000,1296.125000,1309.150024,1092.468140,1570552
2014-11-18,1310.000000,1313.324951,1289.875000,1292.925049,1078.928345,1467026
2014-11-19,1299.000000,1299.000000,1278.724976,1286.875000,1073.879761,1865746
2014-11-20,1294.000000,1305.125000,1280.275024,1302.724976,1087.106445,1795386
2014-11-21,1304.000000,1320.000000,1293.324951,1311.074951,1094.074585,2001594
2014-11-24,1311.000000,1332.500000,1311.000000,1328.849976,1108.907227,1942766
2014-11-25,1330.000000,1339.699951,1308.000000,1318.000000,1099.853516,2371684
2014-11-26,1315.025024,1328.175049,1307.500000,1313.650024,1096.223145,1584800
2014-11-27,1313.650024,1334.000000,1312.650024,1326.650024,1107.071533,1732418
2014-11-28,1329.175049,1345.949951,1317.675049,1321.500000,1102.774048,1989768
2014-12-01,1325.250000,1350.000000,1322.625000,1346.474976,1123.615356,1896354
2014-12-02,1346.500000,1355.474976,1324.675049,1328.650024,1108.740601,1436572
2014-12-03,1335.949951,1336.699951,1309.250000,1317.675049,1099.582520,3094670
2014-12-04,1332.000000,1333.500000,1314.949951,1318.974976,1100.667236,1285308
2014-12-05,1320.449951,1324.900024,1286.074951,1289.474976,1076.049438,2359676
2014-12-08,1297.500000,1297.500000,1250.824951,1256.400024,1048.448975,3232574
2014-12-09,1258.000000,1279.500000,1254.550049,1257.425049,1049.304565,2487940
2014-12-10,1257.500000,1265.949951,1248.099976,1253.949951,1046.404175,2087970
2014-12-11,1250.300049,1261.449951,1243.500000,1246.074951,1039.832886,1938822
2014-12-12,1250.000000,1260.000000,1211.324951,1225.349976,1022.537964,2380786
2014-12-15,1192.449951,1192.500000,1176.125000,1179.324951,984.130676,3487788
2014-12-16,1175.000000,1229.625000,1172.500000,1221.525024,1019.346497,3339140
2014-12-17,1226.699951,1235.000000,1202.625000,1222.050049,1019.784241,2287076
2014-12-18,1227.550049,1234.250000,1217.400024,1230.349976,1026.710571,1481444
2014-12-19,1235.650024,1261.875000,1234.000000,1255.275024,1047.510132,1903130
2014-12-22,1263.000000,1264.500000,1237.199951,1256.699951,1048.698975,1643954
2014-12-23,1250.000000,1268.324951,1247.300049,1258.349976,1050.076172,1266476
2014-12-24,1257.500000,1260.425049,1232.824951,1239.949951,1034.721436,3288972
2014-12-26,1243.000000,1255.000000,1232.500000,1252.500000,1045.194580,626206
2014-12-29,1254.000000,1268.474976,1253.500000,1261.449951,1052.662842,778920
2014-12-30,1262.500000,1271.224976,1258.000000,1265.025024,1055.646484,701342
2014-12-31,1266.349976,1283.199951,1262.500000,1279.125000,1067.412720,1573792
2015-01-01,1283.500000,1283.500000,1270.500000,1272.775024,1062.113525,366830
2015-01-02,1275.500000,1295.474976,1275.300049,1289.724976,1076.258179,925740
2015-01-05,1290.500000,1299.949951,1262.324951,1270.125000,1059.901978,1754242
2015-01-06,1264.550049,1264.550049,1220.000000,1223.300049,1020.827148,2423784
2015-01-07,1235.000000,1239.574951,1203.724976,1208.849976,1008.769348,2636332
2015-01-08,1221.199951,1224.500000,1210.275024,1221.900024,1019.659424,1565408
2015-01-09,1227.500000,1259.949951,1225.000000,1256.150024,1048.240356,3197642
2015-01-12,1258.500000,1264.000000,1240.125000,1254.849976,1047.155396,1596006
2015-01-13,1260.000000,1265.199951,1240.050049,1248.949951,1042.231812,1468432
2015-01-14,1258.000000,1265.900024,1250.250000,1260.974976,1052.266479,1787096
2015-01-15,1266.500000,1290.875000,1261.625000,1269.550049,1059.422485,5009920
2015-01-16,1271.849976,1272.500000,1242.150024,1266.074951,1056.522339,5293830
2015-01-19,1268.000000,1275.500000,1251.500000,1255.500000,1047.697754,1135074
2015-01-20,1260.000000,1265.000000,1241.625000,1250.224976,1043.295898,2058566
2015-01-21,1261.000000,1261.000000,1244.125000,1256.900024,1048.866211,2310480
2015-01-22,1258.250000,1260.625000,1247.750000,1256.775024,1048.761719,2113214
2015-01-23,1257.000000,1266.025024,1248.050049,1251.800049,1044.610229,3150380
2015-01-27,1256.175049,1257.500000,1244.775024,1251.025024,1046.052734,2738736
2015-01-28,1251.500000,1272.449951,1251.449951,1269.800049,1061.751587,3121980
2015-01-29,1269.000000,1284.349976,1256.449951,1272.324951,1063.862915,3734392
2015-01-30,1280.349976,1287.500000,1235.000000,1241.025024,1037.691284,5817402
2015-02-02,1241.000000,1260.724976,1231.025024,1257.099976,1051.132080,3181802
2015-02-03,1255.824951,1282.500000,1253.550049,1279.125000,1069.548584,2345054
2015-02-04,1284.000000,1285.849976,1251.050049,1257.150024,1051.174072,2245418
2015-02-05,1260.000000,1295.849976,1259.500000,1276.199951,1067.102905,4530168
2015-02-06,1276.500000,1297.400024,1275.425049,1287.875000,1076.864868,2136416
2015-02-09,1280.750000,1284.550049,1250.000000,1256.449951,1050.588745,2076432
2015-02-10,1255.000000,1263.125000,1216.500000,1220.574951,1020.591492,3799054
2015-02-11,1227.525024,1243.625000,1223.625000,1229.949951,1028.430298,2937522
2015-02-12,1239.900024,1239.900024,1223.500000,1231.074951,1029.371338,3107980
2015-02-13,1235.000000,1273.875000,1230.125000,1269.375000,1061.396118,4158326
2015-02-16,1280.000000,1297.500000,1277.500000,1292.400024,1080.648193,2364392
2015-02-18,1292.525024,1321.500000,1282.625000,1317.824951,1101.907837,2660014
2015-02-19,1318.000000,1343.650024,1317.500000,1340.525024,1120.888550,2618002
2015-02-20,1349.400024,1349.400024,1321.125000,1337.775024,1118.589233,1801588
2015-02-23,1335.500000,1361.000000,1335.500000,1348.324951,1127.410645,1614892
2015-02-24,1347.000000,1365.000000,1339.500000,1352.375000,1130.797119,2199922
2015-02-25,1355.000000,1361.000000,1333.925049,1336.099976,1117.188721,1767994
2015-02-26,1339.500000,1346.375000,1312.675049,1328.224976,1110.603760,1991994
2015-02-27,1329.724976,1337.875000,1308.150024,1331.175049,1113.070557,2877376
2015-02-28,null,null,null,null,null,null
2015-03-02,1339.849976,1354.474976,1326.275024,1334.699951,1116.018066,2176038
2015-03-03,1341.000000,1395.000000,1338.074951,1388.000000,1160.584839,3424308
2015-03-04,1394.000000,1406.050049,1357.824951,1373.000000,1148.042725,3862994
2015-03-05,1375.000000,1385.349976,1340.525024,1348.224976,1127.327148,2173514
2015-03-09,1320.000000,1339.900024,1305.000000,1323.400024,1106.569580,2883174
2015-03-10,1324.449951,1339.125000,1297.625000,1321.349976,1104.855469,3037052
2015-03-11,1321.000000,1329.974976,1298.900024,1303.275024,1089.742065,2240200
2015-03-12,1311.949951,1312.449951,1295.050049,1309.525024,1094.967529,1827636
2015-03-13,1319.000000,1319.974976,1287.500000,1291.175049,1079.624268,1586838
2015-03-16,1292.599976,1305.000000,1276.000000,1281.150024,1071.241821,1556296
2015-03-17,1291.250000,1303.349976,1278.875000,1291.849976,1080.188477,1267318
2015-03-18,1295.474976,1299.724976,1275.849976,1279.675049,1070.008423,1255170
2015-03-19,1288.000000,1302.925049,1284.050049,1298.125000,1085.435669,2448964
2015-03-20,1298.000000,1309.000000,1289.425049,1305.474976,1091.581055,1963908
2015-03-23,1308.000000,1315.500000,1303.000000,1308.574951,1094.173706,1566608
2015-03-24,1315.000000,1318.500000,1291.050049,1295.650024,1083.366089,2394878
2015-03-25,1295.699951,1307.000000,1272.599976,1286.875000,1076.028564,2224858
2015-03-26,1276.650024,1293.349976,1250.500000,1256.550049,1050.672363,3091642
2015-03-27,1265.500000,1285.949951,1252.050049,1257.400024,1051.382935,2751776
2015-03-30,1262.500000,1284.949951,1260.000000,1282.074951,1072.015259,1339006
2015-03-31,1284.724976,1284.724976,1260.500000,1276.974976,1067.750732,2427028
2015-04-01,1279.000000,1281.800049,1261.125000,1271.324951,1063.026611,2075758
2015-04-06,1279.000000,1281.449951,1250.050049,1273.650024,1064.970703,1568542
2015-04-07,1281.224976,1299.500000,1272.000000,1292.500000,1080.732056,1886922
2015-04-08,1297.000000,1328.250000,1295.425049,1320.699951,1104.311890,1652134
2015-04-09,1329.500000,1343.724976,1317.574951,1332.275024,1113.989990,2544450
2015-04-10,1324.250000,1335.400024,1314.000000,1326.875000,1109.475342,1815544
2015-04-13,1332.000000,1332.500000,1314.000000,1327.750000,1110.206787,1308642
2015-04-15,1327.349976,1356.949951,1304.699951,1313.875000,1098.605103,2913934
2015-04-16,1313.474976,1313.500000,1285.675049,1291.400024,1079.812378,3217570
2015-04-17,1278.550049,1280.000000,1235.000000,1237.425049,1034.681030,9668742
2015-04-20,1240.025024,1241.949951,1212.425049,1214.400024,1015.428589,2890722
2015-04-21,1214.400024,1226.000000,1200.500000,1213.525024,1014.696899,2546032
2015-04-22,1215.750000,1236.500000,1203.775024,1222.550049,1022.242859,4186812
2015-04-23,1236.000000,1239.900024,1215.849976,1228.625000,1027.322876,4342990
2015-04-24,1227.650024,1257.000000,1223.775024,1246.525024,1042.289917,3625158
2015-04-27,1249.750000,1260.000000,1243.000000,1250.099976,1045.279175,2733052
2015-04-28,1255.000000,1255.000000,1227.550049,1247.500000,1043.104980,3088298
2015-04-29,1242.000000,1247.500000,1225.525024,1243.650024,1039.886353,2019620
2015-04-30,1240.000000,1245.000000,1213.550049,1231.849976,1030.019409,3738054
2015-05-04,1245.500000,1252.400024,1228.599976,1240.775024,1037.482300,1890630
2015-05-05,1250.500000,1268.224976,1250.000000,1258.925049,1052.658203,3255070
2015-05-06,1257.500000,1257.500000,1227.900024,1231.525024,1029.747559,3394406
2015-05-07,1232.449951,1276.875000,1226.849976,1272.625000,1064.113525,3205028
2015-05-08,1280.000000,1294.000000,1258.150024,1263.625000,1056.588623,3003664
2015-05-11,1267.500000,1281.525024,1262.500000,1278.000000,1068.608154,2573082
2015-05-12,1280.000000,1282.500000,1256.500000,1261.449951,1054.769531,2467386
2015-05-13,1273.500000,1273.500000,1240.224976,1257.699951,1051.633911,1863774
2015-05-14,1260.000000,1260.000000,1242.500000,1249.625000,1044.882202,1309050
2015-05-15,1257.500000,1266.199951,1250.500000,1255.574951,1049.857056,1461454
2015-05-18,1257.050049,1262.625000,1248.550049,1260.199951,1053.723999,4507752
2015-05-19,1259.699951,1265.000000,1248.375000,1256.349976,1050.504639,1957722
2015-05-20,1260.000000,1284.949951,1258.449951,1278.525024,1069.046753,1897814
2015-05-21,1278.500000,1290.000000,1274.074951,1277.750000,1068.399048,1579578
2015-05-22,1275.000000,1314.375000,1269.625000,1308.949951,1094.486938,2691632
2015-05-25,1310.000000,1318.449951,1292.849976,1300.500000,1087.421509,982978
2015-05-26,1302.500000,1311.625000,1294.449951,1304.425049,1090.703247,1961740
2015-05-27,1304.000000,1316.574951,1296.000000,1307.625000,1093.379272,1620690
2015-05-28,1301.949951,1311.500000,1291.125000,1304.750000,1090.975220,2763608
2015-05-29,1308.500000,1324.300049,1298.625000,1305.150024,1091.309448,4423532
2015-06-01,1304.724976,1323.550049,1304.175049,1308.875000,1094.424316,882264
2015-06-02,1308.000000,1315.000000,1295.250000,1299.949951,1086.961548,3935820
2015-06-03,1302.000000,1312.800049,1295.250000,1305.449951,1091.560059,1804684
2015-06-04,1308.550049,1311.400024,1294.250000,1302.824951,1089.365112,4131468
2015-06-05,1296.000000,1304.500000,1285.000000,1287.925049,1086.918457,2308534
2015-06-08,1295.000000,1295.000000,1280.824951,1288.724976,1087.593262,1570320
2015-06-09,1292.500000,1295.000000,1275.500000,1280.824951,1080.926270,2578914
2015-06-10,1283.000000,1305.000000,1281.900024,1300.375000,1097.424927,2763350
2015-06-11,1302.750000,1306.500000,1278.375000,1285.650024,1084.998047,1847336
2015-06-12,1285.949951,1294.474976,1238.400024,1252.900024,1057.359497,2571456
2015-06-15,1252.650024,1260.224976,1240.500000,1252.400024,1056.937744,2525176
2015-06-16,1250.000000,1259.650024,1247.224976,1256.000000,1059.975952,1267396
2015-06-17,1260.500000,1264.574951,1250.900024,1256.900024,1060.734985,1975720
2015-06-18,1257.500000,1273.150024,1254.000000,1265.025024,1067.592285,2165046
2015-06-19,1267.500000,1277.500000,1263.550049,1274.775024,1075.820435,1999610
2015-06-22,1273.500000,1300.000000,1273.500000,1295.750000,1093.521729,1102002
2015-06-23,1300.000000,1304.000000,1283.599976,1287.300049,1086.390991,898318
2015-06-24,1290.000000,1293.949951,1279.425049,1285.150024,1084.576416,1170246
2015-06-25,1281.000000,1286.500000,1272.074951,1275.000000,1076.010254,1930992
2015-06-26,1275.099976,1298.175049,1275.099976,1296.400024,1094.070435,1290102
2015-06-29,1286.000000,1302.000000,1271.699951,1296.449951,1094.112671,1372756
2015-06-30,1292.500000,1294.375000,1270.000000,1275.474976,1076.410889,1549952
2015-07-01,1281.949951,1304.000000,1278.375000,1296.550049,1094.197510,1279708
2015-07-02,1300.000000,1301.474976,1285.525024,1288.875000,1087.719849,1445880
2015-07-03,1286.525024,1305.000000,1285.000000,1301.949951,1098.754272,963470
2015-07-06,1290.150024,1322.500000,1290.150024,1316.650024,1111.159790,1182338
2015-07-07,1316.375000,1323.449951,1301.500000,1308.125000,1103.965576,1642836
2015-07-08,1298.974976,1310.849976,1290.250000,1297.550049,1095.041016,2667850
2015-07-09,1297.500000,1299.125000,1253.324951,1261.250000,1064.406494,3934122
2015-07-10,1279.500000,1279.500000,1227.500000,1237.175049,1044.088501,8263654
2015-07-13,1237.699951,1259.300049,1237.699951,1254.775024,1058.941528,2280308
2015-07-14,1255.500000,1257.500000,1245.000000,1249.750000,1054.701050,1703274
2015-07-15,1250.500000,1274.974976,1250.000000,1272.875000,1074.217041,2003660
2015-07-16,1271.849976,1279.425049,1263.300049,1270.099976,1071.874878,1456608
2015-07-17,1273.400024,1285.050049,1271.650024,1282.199951,1082.086670,1070526
2015-07-20,1282.000000,1291.949951,1275.949951,1289.574951,1090.649536,853786
2015-07-21,1288.000000,1300.175049,1277.550049,1280.699951,1083.143799,1274500
2015-07-22,1280.500000,1284.500000,1260.525024,1264.025024,1069.040894,1320628
2015-07-23,1258.750000,1268.925049,1241.500000,1244.300049,1052.358643,1496780
2015-07-24,1248.750000,1258.250000,1246.050049,1252.574951,1059.357178,1574972
2015-07-27,1244.000000,1252.500000,1240.574951,1248.525024,1055.932007,2003738
2015-07-28,1249.750000,1259.500000,1246.074951,1251.025024,1058.046753,1891188
2015-07-29,1255.500000,1257.525024,1241.750000,1253.375000,1060.033325,2413318
2015-07-30,1258.025024,1258.400024,1236.400024,1240.324951,1048.996948,2770574
2015-07-31,1244.949951,1259.500000,1243.500000,1255.375000,1061.725586,1963776
2015-08-03,1251.699951,1262.500000,1250.449951,1254.800049,1061.239258,1179324
2015-08-04,1255.199951,1261.500000,1243.000000,1254.449951,1060.942993,2342692
2015-08-05,1260.000000,1275.000000,1255.500000,1273.574951,1077.117798,988994
2015-08-06,1282.500000,1291.500000,1275.050049,1286.650024,1088.176025,2211366
2015-08-07,1286.500000,1286.500000,1273.500000,1276.025024,1079.189697,1188506
2015-08-10,1286.000000,1294.500000,1278.300049,1286.050049,1087.668579,1431182
2015-08-11,1289.000000,1305.000000,1271.050049,1302.099976,1101.242798,2200306
2015-08-12,1301.550049,1345.699951,1301.000000,1335.849976,1129.786499,3479784
2015-08-13,1335.000000,1342.000000,1278.000000,1317.800049,1114.520996,1406426
2015-08-14,1319.000000,1359.675049,1318.550049,1351.599976,1143.107178,2293964
2015-08-17,1345.050049,1348.400024,1327.500000,1342.375000,1135.305420,773644
2015-08-18,1353.449951,1374.949951,1345.000000,1370.449951,1159.050049,1916926
2015-08-19,1375.000000,1376.425049,1360.949951,1366.800049,1155.962280,1690070
2015-08-20,1372.500000,1372.500000,1336.000000,1343.425049,1136.193237,2349298
2015-08-21,1356.000000,1364.949951,1327.550049,1338.074951,1131.668213,3536080
2015-08-24,1319.500000,1322.500000,1284.550049,1289.324951,1090.438232,4692344
2015-08-25,1293.949951,1311.000000,1267.750000,1283.574951,1085.575439,3925800
2015-08-26,1279.025024,1319.500000,1255.974976,1288.375000,1089.634888,3216158
2015-08-27,1307.449951,1307.449951,1272.900024,1287.324951,1088.746704,5264798
2015-08-28,1304.500000,1304.500000,1278.849976,1285.425049,1087.140015,2744152
2015-08-31,1295.000000,1295.000000,1265.525024,1282.025024,1084.264404,3692044
2015-09-01,1278.000000,1305.599976,1265.000000,1268.699951,1072.994629,2987602
2015-09-02,1279.849976,1310.224976,1274.000000,1295.900024,1095.999268,3765950
2015-09-03,1298.050049,1307.500000,1288.125000,1302.800049,1101.835205,2265074
2015-09-04,1305.699951,1307.449951,1269.574951,1273.724976,1077.244263,2426396
2015-09-07,1276.500000,1279.974976,1266.349976,1269.875000,1073.988403,1759184
2015-09-08,1272.500000,1282.050049,1261.750000,1270.150024,1074.221191,1787746
2015-09-09,1281.474976,1287.000000,1272.000000,1274.875000,1078.217407,2045076
2015-09-10,1271.000000,1289.250000,1263.500000,1272.699951,1076.377808,2665818
2015-09-11,1273.250000,1284.199951,1270.300049,1276.000000,1079.168945,1592672
2015-09-14,1282.500000,1282.500000,1271.500000,1275.824951,1079.020874,1589318
2015-09-15,1275.824951,1279.449951,1268.000000,1268.625000,1072.931519,1379900
2015-09-16,1277.500000,1282.500000,1270.525024,1275.175049,1078.470947,1756816
2015-09-18,1282.500000,1293.000000,1269.500000,1275.625000,1078.851563,2455294
2015-09-21,1275.000000,1278.550049,1266.599976,1275.525024,1078.767334,1108840
2015-09-22,1278.750000,1286.199951,1245.000000,1263.400024,1068.512573,2081246
2015-09-23,1267.150024,1278.875000,1256.300049,1266.324951,1070.986206,1228352
2015-09-24,1267.750000,1295.000000,1264.949951,1290.199951,1091.178467,2354254
2015-09-28,1297.000000,1309.500000,1289.750000,1296.849976,1096.802734,2366812
2015-09-29,1291.675049,1317.000000,1284.925049,1294.125000,1094.497925,3325952
2015-09-30,1321.849976,1321.849976,1285.474976,1294.025024,1094.413574,3368336
